GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012
0500000US31029,31029,"Chase County, Nebraska",3966,3966,3963,4006,4064
0500000US31031,31031,"Cherry County, Nebraska",5713,5713,5712,5737,5727
0500000US31033,31033,"Cheyenne County, Nebraska",9998,9998,9969,9971,10068
0500000US31035,31035,"Clay County, Nebraska",6542,6542,6543,6478,6411
0500000US31037,31037,"Colfax County, Nebraska",10515,10515,10535,10614,10653
0500000US31039,31039,"Cuming County, Nebraska",9139,9139,9139,9140,9072
0500000US31041,31041,"Custer County, Nebraska",10939,10943,10911,10868,10740
0500000US31043,31043,"Dakota County, Nebraska",21006,21006,21038,20905,20918
0500000US31045,31045,"Dawes County, Nebraska",9182,9182,9167,9207,9152
0500000US31047,31047,"Dawson County, Nebraska",24326,24326,24355,24386,24220
0500000US31049,31049,"Deuel County, Nebraska",1941,1941,1941,1970,1972
0500000US31051,31051,"Dixon County, Nebraska",6000,6000,5966,6010,5918
0500000US31053,31053,"Dodge County, Nebraska",36691,36691,36663,36706,36427
0500000US31055,31055,"Douglas County, Nebraska",517110,517110,518665,524976,531265
0500000US31057,31057,"Dundy County, Nebraska",2008,2008,2008,1983,2021
0500000US31059,31059,"Fillmore County, Nebraska",5890,5890,5880,5848,5771
0500000US31061,31061,"Franklin County, Nebraska",3225,3225,3228,3212,3188
0500000US31063,31063,"Frontier County, Nebraska",2756,2756,2752,2734,2741
0500000US31065,31065,"Furnas County, Nebraska",4959,4959,4953,4943,4907
0500000US31067,31067,"Gage County, Nebraska",22311,22311,22301,21998,21806
0500000US31069,31069,"Garden County, Nebraska",2057,2057,2079,2034,1953
0500000US31071,31071,"Garfield County, Nebraska",2049,2049,2041,1992,2007
0500000US31073,31073,"Gosper County, Nebraska",2044,2044,2047,1954,2029
0500000US31075,31075,"Grant County, Nebraska",614,614,612,636,629
0500000US31077,31077,"Greeley County, Nebraska",2538,2538,2541,2528,2458
0500000US31079,31079,"Hall County, Nebraska",58607,58607,58771,59541,60345
0500000US31081,31081,"Hamilton County, Nebraska",9124,9124,9122,9076,9011
0500000US31083,31083,"Harlan County, Nebraska",3423,3423,3416,3429,3410
0500000US31085,31085,"Hayes County, Nebraska",967,967,960,980,953
0500000US31087,31087,"Hitchcock County, Nebraska",2908,2908,2896,2873,2887
0500000US31089,31089,"Holt County, Nebraska",10435,10435,10442,10447,10396
0500000US31091,31091,"Hooker County, Nebraska",736,736,735,749,727
0500000US31093,31093,"Howard County, Nebraska",6274,6274,6261,6322,6336
0500000US31095,31095,"Jefferson County, Nebraska",7547,7547,7513,7541,7521
0500000US31097,31097,"Johnson County, Nebraska",5217,5217,5214,5186,5140
0500000US31099,31099,"Kearney County, Nebraska",6489,6489,6491,6562,6485
0500000US31101,31101,"Keith County, Nebraska",8368,8368,8366,8226,8220
0500000US31103,31103,"Keya Paha County, Nebraska",824,824,822,826,804
0500000US31105,31105,"Kimball County, Nebraska",3821,3821,3822,3781,3783
0500000US31107,31107,"Knox County, Nebraska",8701,8701,8674,8584,8573
0500000US31109,31109,"Lancaster County, Nebraska",285407,285407,286161,289853,293407
0500000US31111,31111,"Lincoln County, Nebraska",36288,36288,36268,36112,36099
0500000US31113,31113,"Logan County, Nebraska",763,763,770,767,765
0500000US31115,31115,"Loup County, Nebraska",632,628,627,614,589
0500000US31117,31117,"McPherson County, Nebraska",539,539,538,548,509
0500000US31119,31119,"Madison County, Nebraska",34876,34876,34921,34950,35031
0500000US31121,31121,"Merrick County, Nebraska",7845,7845,7847,7721,7780
0500000US31123,31123,"Morrill County, Nebraska",5042,5042,5039,4937,4889
0500000US31125,31125,"Nance County, Nebraska",3735,3735,3723,3738,3715
0500000US31127,31127,"Nemaha County, Nebraska",7248,7248,7250,7257,7154
0500000US31129,31129,"Nuckolls County, Nebraska",4500,4500,4501,4444,4438
0500000US31131,31131,"Otoe County, Nebraska",15740,15740,15772,15791,15747
0500000US31133,31133,"Pawnee County, Nebraska",2773,2773,2765,2772,2765
0500000US31135,31135,"Perkins County, Nebraska",2970,2970,2980,2938,2931
0500000US31137,31137,"Phelps County, Nebraska",9188,9188,9186,9178,9215
0500000US31139,31139,"Pierce County, Nebraska",7266,7266,7256,7188,7166
0500000US31141,31141,"Platte County, Nebraska",32237,32237,32269,32482,32681
0500000US31143,31143,"Polk County, Nebraska",5406,5406,5380,5345,5320
0500000US31145,31145,"Red Willow County, Nebraska",11055,11055,11046,10992,10975
0500000US31147,31147,"Richardson County, Nebraska",8363,8363,8348,8340,8290
0500000US31149,31149,"Rock County, Nebraska",1526,1528,1507,1428,1376
0500000US31151,31151,"Saline County, Nebraska",14200,14200,14219,14398,14557
0500000US31153,31153,"Sarpy County, Nebraska",158840,158840,159703,162598,165853
0500000US31155,31155,"Saunders County, Nebraska",20780,20780,20841,20853,20823
0500000US31157,31157,"Scotts Bluff County, Nebraska",36970,36970,37068,36929,36964
0500000US31159,31159,"Seward County, Nebraska",16750,16750,16796,16727,16935
0500000US31161,31161,"Sheridan County, Nebraska",5469,5469,5458,5387,5319
0500000US31163,31163,"Sherman County, Nebraska",3152,3152,3145,3138,3108
0500000US31165,31165,"Sioux County, Nebraska",1311,1311,1312,1327,1315
0500000US31167,31167,"Stanton County, Nebraska",6129,6129,6121,6181,6089
0500000US31169,31169,"Thayer County, Nebraska",5228,5228,5214,5162,5134
0500000US31171,31171,"Thomas County, Nebraska",647,647,649,683,676
0500000US31173,31173,"Thurston County, Nebraska",6940,6940,6972,6953,7020
0500000US31175,31175,"Valley County, Nebraska",4260,4260,4262,4245,4229
0500000US31177,31177,"Washington County, Nebraska",20234,20234,20268,20259,20252
0500000US31179,31179,"Wayne County, Nebraska",9595,9595,9607,9515,9554
0500000US31181,31181,"Webster County, Nebraska",3812,3812,3819,3761,3725
0500000US31183,31183,"Wheeler County, Nebraska",818,818,822,819,805
0500000US31185,31185,"York County, Nebraska",13665,13665,13644,13677,13746
0500000US32001,32001,"Churchill County, Nevada",24877,24877,24794,24611,24375
0500000US32003,32003,"Clark County, Nevada",1951269,1951269,1953422,1967926,2000759
0500000US32005,32005,"Douglas County, Nevada",46997,46997,47032,47015,46996
0500000US32007,32007,"Elko County, Nevada",48818,48818,48927,49441,51216
0500000US32009,32009,"Esmeralda County, Nevada",783,783,777,758,775
0500000US32011,32011,"Eureka County, Nevada",1987,1987,1994,1989,2001
0500000US32013,32013,"Humboldt County, Nevada",16528,16529,16604,16653,17048
0500000US32015,32015,"Lander County, Nevada",5775,5775,5788,5844,5941
0500000US32017,32017,"Lincoln County, Nevada",5345,5345,5376,5276,5405
0500000US32019,32019,"Lyon County, Nevada",51980,51980,52104,51579,51327
0500000US32021,32021,"Mineral County, Nevada",4772,4772,4770,4619,4653
0500000US32023,32023,"Nye County, Nevada",43946,43946,43882,43347,42963
0500000US32027,32027,"Pershing County, Nevada",6753,6753,6756,6635,6749
0500000US32029,32029,"Storey County, Nevada",4010,4010,3996,3956,3935
0500000US32031,32031,"Washoe County, Nevada",421407,421407,422227,425400,429908
0500000US32033,32033,"White Pine County, Nevada",10030,10030,10031,10128,10042
0500000US32510,32510,"Carson City, Nevada",55274,55274,55278,54851,54838
0500000US33001,33001,"Belknap County, New Hampshire",60088,60088,60102,60189,60327
0500000US33003,33003,"Carroll County, New Hampshire",47818,47820,47822,47641,47567
0500000US33005,33005,"Cheshire County, New Hampshire",77117,77117,77052,76855,76851
0500000US33007,33007,"Coos County, New Hampshire",33055,33052,32962,32590,32096
0500000US33009,33009,"Grafton County, New Hampshire",89118,89118,89121,88954,89181
0500000US33011,33011,"Hillsborough County, New Hampshire",400721,400721,401036,401842,402922
0500000US33013,33013,"Merrimack County, New Hampshire",146445,146445,146443,146614,146761
0500000US33015,33015,"Rockingham County, New Hampshire",295223,295223,295377,296085,297820
0500000US33017,33017,"Strafford County, New Hampshire",123143,123143,123193,123671,124119
0500000US33019,33019,"Sullivan County, New Hampshire",43742,43742,43735,43366,43074
0500000US34001,34001,"Atlantic County, New Jersey",274549,274549,274715,274810,275422
0500000US34003,34003,"Bergen County, New Jersey",905116,905116,906597,912773,918888
0500000US34005,34005,"Burlington County, New Jersey",448734,448731,449320,450707,451336
0500000US34007,34007,"Camden County, New Jersey",513657,513666,513744,513495,513539
0500000US34009,34009,"Cape May County, New Jersey",97265,97265,97282,96562,96304
0500000US34011,34011,"Cumberland County, New Jersey",156898,156898,157053,157215,157785
0500000US34013,34013,"Essex County, New Jersey",783969,783969,784592,786754,787744
0500000US34015,34015,"Gloucester County, New Jersey",288288,288288,288618,289296,289586
0500000US34017,34017,"Hudson County, New Jersey",634266,634266,635682,644879,652302
0500000US34019,34019,"Hunterdon County, New Jersey",128349,128349,128357,127760,127050
0500000US34021,34021,"Mercer County, New Jersey",366513,366511,367093,367306,368303
0500000US34023,34023,"Middlesex County, New Jersey",809858,809862,811266,816618,823041
0500000US34025,34025,"Monmouth County, New Jersey",630380,630378,630821,630092,629384
0500000US34027,34027,"Morris County, New Jersey",492276,492279,492899,495941,497999
0500000US34029,34029,"Ocean County, New Jersey",576567,576565,577697,579032,580470
0500000US34031,34031,"Passaic County, New Jersey",501226,501224,501796,502613,502885
0500000US34033,34033,"Salem County, New Jersey",66083,66083,66008,66098,65774
0500000US34035,34035,"Somerset County, New Jersey",323444,323438,324118,326007,327707
0500000US34037,34037,"Sussex County, New Jersey",149265,149270,149221,148517,147442
0500000US34039,34039,"Union County, New Jersey",536499,536499,537816,540159,543976
0500000US34041,34041,"Warren County, New Jersey",108692,108692,108693,108139,107653
0500000US35001,35001,"Bernalillo County, New Mexico",662564,662564,664120,669880,673460
0500000US35003,35003,"Catron County, New Mexico",3725,3725,3736,3714,3658
0500000US35005,35005,"Chaves County, New Mexico",65645,65645,65770,65673,65784
0500000US35006,35006,"Cibola County, New Mexico",27213,27213,27278,27499,27334
0500000US35007,35007,"Colfax County, New Mexico",13750,13750,13733,13621,13223
0500000US35009,35009,"Curry County, New Mexico",48376,48376,48928,49574,49938
0500000US35011,35011,"De Baca County, New Mexico",2022,2022,2014,1962,1927
0500000US35013,35013,"Doña Ana County, New Mexico",209233,209234,210325,212944,214445
0500000US35015,35015,"Eddy County, New Mexico",53829,53829,53902,53999,54419
0500000US35017,35017,"Grant County, New Mexico",29514,29514,29407,29430,29388
0500000US35019,35019,"Guadalupe County, New Mexico",4687,4687,4690,4646,4603
0500000US35021,35021,"Harding County, New Mexico",695,695,689,712,707
0500000US35023,35023,"Hidalgo County, New Mexico",4894,4894,4844,4838,4794
0500000US35025,35025,"Lea County, New Mexico",64727,64727,64657,65136,66338
0500000US35027,35027,"Lincoln County, New Mexico",20497,20497,20473,20438,20309
0500000US35028,35028,"Los Alamos County, New Mexico",17950,17950,18018,18196,18159
0500000US35029,35029,"Luna County, New Mexico",25095,25095,25115,25162,25041
0500000US35031,35031,"McKinley County, New Mexico",71492,71492,71784,73622,73016
0500000US35033,35033,"Mora County, New Mexico",4881,4881,4880,4795,4705
0500000US35035,35035,"Otero County, New Mexico",63797,63797,64319,65558,66041
0500000US35037,35037,"Quay County, New Mexico",9041,9041,9058,9056,8769
0500000US35039,35039,"Rio Arriba County, New Mexico",40246,40247,40305,40353,40318
0500000US35041,35041,"Roosevelt County, New Mexico",19846,19846,20013,20501,20419
0500000US35043,35043,"Sandoval County, New Mexico",131561,131561,132340,134231,135588
0500000US35045,35045,"San Juan County, New Mexico",130044,130044,130144,128063,128529
0500000US35047,35047,"San Miguel County, New Mexico",29393,29393,29364,29301,28891
0500000US35049,35049,"Santa Fe County, New Mexico",144170,144169,144441,145319,146375
0500000US35051,35051,"Sierra County, New Mexico",11988,11988,12018,12014,11895
0500000US35053,35053,"Socorro County, New Mexico",17866,17864,17846,17873,17603
0500000US35055,35055,"Taos County, New Mexico",32937,32937,32909,32927,32779
0500000US35057,35057,"Torrance County, New Mexico",16383,16383,16368,16367,16021
0500000US35059,35059,"Union County, New Mexico",4549,4549,4539,4428,4431
0500000US35061,35061,"Valencia County, New Mexico",76569,76571,76740,76842,76631
0500000US36001,36001,"Albany County, New York",304204,304206,303998,304628,305455
0500000US36003,36003,"Allegany County, New York",48946,48946,48940,48744,48357
0500000US36005,36005,"Bronx County, New York",1385108,1385108,1387672,1395925,1408473
0500000US36007,36007,"Broome County, New York",200600,200600,200372,199242,198060
0500000US36009,36009,"Cattaraugus County, New York",80317,80317,80254,79866,79458
0500000US36011,36011,"Cayuga County, New York",80026,80026,79928,79844,79552
0500000US36013,36013,"Chautauqua County, New York",134905,134905,134767,134264,133539
0500000US36015,36015,"Chemung County, New York",88830,88830,88835,88798,88911
0500000US36017,36017,"Chenango County, New York",50477,50479,50339,50213,49933
0500000US36019,36019,"Clinton County, New York",82128,82128,82118,81815,81654
0500000US36021,36021,"Columbia County, New York",63096,63096,63025,62603,62499
0500000US36023,36023,"Cortland County, New York",49336,49336,49275,49619,49474
0500000US36025,36025,"Delaware County, New York",47980,47989,47834,47601,47276
0500000US36027,36027,"Dutchess County, New York",297488,297474,297772,298209,297322
0500000US36029,36029,"Erie County, New York",919040,919042,919090,919627,919086
0500000US36031,36031,"Essex County, New York",39370,39372,39277,39395,38961
0500000US36033,36033,"Franklin County, New York",51599,51597,51555,51528,51795
0500000US36035,36035,"Fulton County, New York",55531,55531,55474,55248,54925
0500000US36037,36037,"Genesee County, New York",60079,60079,60073,60082,59977
0500000US36039,36039,"Greene County, New York",49221,49221,49119,48980,48673
0500000US36041,36041,"Hamilton County, New York",4836,4836,4827,4818,4778
0500000US36043,36043,"Herkimer County, New York",64519,64520,64471,64612,64508
0500000US36045,36045,"Jefferson County, New York",116229,116229,116572,118163,120262
0500000US36047,36047,"Kings County, New York",2504700,2504700,2509723,2540230,2565635
0500000US36049,36049,"Lewis County, New York",27087,27087,27072,27089,27224
0500000US36051,36051,"Livingston County, New York",65393,65392,65318,64892,64810
0500000US36053,36053,"Madison County, New York",73442,73440,73394,72867,72382
0500000US36055,36055,"Monroe County, New York",744344,744344,744569,746945,747813
0500000US36057,36057,"Montgomery County, New York",50219,50219,50246,49987,49941
0500000US36059,36059,"Nassau County, New York",1339532,1339529,1341285,1345827,1349233
0500000US36061,36061,"New York County, New York",1585873,1585873,1588032,1606099,1619090
0500000US36063,36063,"Niagara County, New York",216469,216469,216520,215867,215124
0500000US36065,36065,"Oneida County, New York",234878,234877,234868,234155,233556
0500000US36067,36067,"Onondaga County, New York",467026,467026,467396,467542,466852
0500000US36069,36069,"Ontario County, New York",107931,107932,108071,108533,108519
0500000US36071,36071,"Orange County, New York",372813,372813,373524,374438,374512
0500000US36073,36073,"Orleans County, New York",42883,42883,42861,43051,42836
0500000US36075,36075,"Oswego County, New York",122109,122112,122132,122022,121700
0500000US36077,36077,"Otsego County, New York",62259,62253,62203,61982,61709
0500000US36079,36079,"Putnam County, New York",99710,99724,99784,99916,99607
0500000US36081,36081,"Queens County, New York",2230722,2230725,2235040,2256438,2272771
0500000US36083,36083,"Rensselaer County, New York",159429,159429,159443,159880,159835
0500000US36085,36085,"Richmond County, New York",468730,468730,469530,470947,470728
0500000US36087,36087,"Rockland County, New York",311687,311687,312517,315718,317757
0500000US36089,36089,"St. Lawrence County, New York",111944,111944,111886,112331,112232
0500000US36091,36091,"Saratoga County, New York",219607,219607,220014,221081,222133
0500000US36093,36093,"Schenectady County, New York",154727,154727,154940,154854,155124
0500000US36095,36095,"Schoharie County, New York",32749,32749,32686,32633,32099
0500000US36097,36097,"Schuyler County, New York",18343,18344,18311,18491,18514
0500000US36099,36099,"Seneca County, New York",35251,35248,35219,35349,35305
0500000US36101,36101,"Steuben County, New York",98990,98989,98936,99287,99063
0500000US36103,36103,"Suffolk County, New York",1493350,1493350,1494763,1500338,1499273
0500000US36105,36105,"Sullivan County, New York",77547,77545,77427,77079,76793
0500000US36107,36107,"Tioga County, New York",51125,51125,51071,51051,50478
0500000US36109,36109,"Tompkins County, New York",101564,101564,101651,101763,102554
0500000US36111,36111,"Ulster County, New York",182493,182494,182395,182582,181791
0500000US36113,36113,"Warren County, New York",65707,65705,65686,65736,65538
0500000US36115,36115,"Washington County, New York",63216,63216,63282,62997,62934
0500000US36117,36117,"Wayne County, New York",93772,93772,93754,93284,92962
0500000US36119,36119,"Westchester County, New York",949113,949113,950676,957137,961670
0500000US36121,36121,"Wyoming County, New York",42155,42153,42090,41959,41892
0500000US36123,36123,"Yates County, New York",25348,25348,25340,25415,25344
0500000US37001,37001,"Alamance County, North Carolina",151131,151087,151470,152801,153920
0500000US37003,37003,"Alexander County, North Carolina",37198,37193,37234,37092,36853
0500000US37005,37005,"Alleghany County, North Carolina",11155,11155,11148,11013,10927
0500000US37007,37007,"Anson County, North Carolina",26948,26948,26879,26512,26351
0500000US37009,37009,"Ashe County, North Carolina",27281,27281,27258,27139,27097
0500000US37011,37011,"Avery County, North Carolina",17797,17797,17735,17758,17635
0500000US37013,37013,"Beaufort County, North Carolina",47759,47770,47766,47655,47507
0500000US37015,37015,"Bertie County, North Carolina",21282,21293,21233,20953,20653
0500000US37017,37017,"Bladen County, North Carolina",35190,35190,35182,34994,34915
0500000US37019,37019,"Brunswick County, North Carolina",107431,107431,108064,110268,112257
0500000US37021,37021,"Buncombe County, North Carolina",238318,238319,238862,241527,244490
0500000US37023,37023,"Burke County, North Carolina",90912,90914,90774,90861,90505
0500000US37025,37025,"Cabarrus County, North Carolina",178011,178014,178516,181059,184498
0500000US37027,37027,"Caldwell County, North Carolina",83029,83029,82950,82259,81930
0500000US37029,37029,"Camden County, North Carolina",9980,9980,9983,10053,10090
0500000US37031,37031,"Carteret County, North Carolina",66469,66469,66719,67354,67632
0500000US37033,37033,"Caswell County, North Carolina",23719,23719,23668,23555,23217
0500000US37035,37035,"Catawba County, North Carolina",154358,154356,154250,153958,154339
0500000US37037,37037,"Chatham County, North Carolina",63505,63493,63748,65280,65976
0500000US37039,37039,"Cherokee County, North Carolina",27444,27444,27438,27166,26992
0500000US37041,37041,"Chowan County, North Carolina",14793,14793,14758,14851,14772
0500000US37043,37043,"Clay County, North Carolina",10587,10587,10569,10657,10618
0500000US37045,37045,"Cleveland County, North Carolina",98078,98078,98030,97581,97474
0500000US37047,37047,"Columbus County, North Carolina",58098,58098,57927,57831,57638
0500000US37049,37049,"Craven County, North Carolina",103505,103505,103891,104514,104770
0500000US37051,37051,"Cumberland County, North Carolina",319431,319431,320265,323281,324049
0500000US37053,37053,"Currituck County, North Carolina",23547,23547,23647,23947,24077
0500000US37055,37055,"Dare County, North Carolina",33920,33920,34008,34283,34573
0500000US37057,37057,"Davidson County, North Carolina",162878,162878,162875,163077,163260
0500000US37059,37059,"Davie County, North Carolina",41240,41222,41307,41390,41433
0500000US37061,37061,"Duplin County, North Carolina",58505,58505,58676,59596,60033
0500000US37063,37063,"Durham County, North Carolina",267587,267587,268406,273654,279641
0500000US37065,37065,"Edgecombe County, North Carolina",56552,56552,56574,56082,55954
0500000US37067,37067,"Forsyth County, North Carolina",350670,350670,351387,354454,358137
0500000US37069,37069,"Franklin County, North Carolina",60619,60619,60811,61181,61475
0500000US37071,37071,"Gaston County, North Carolina",206086,206086,206150,206918,208049
0500000US37073,37073,"Gates County, North Carolina",12197,12186,12168,12073,11869
0500000US37075,37075,"Graham County, North Carolina",8861,8861,8868,8771,8700
0500000US37077,37077,"Granville County, North Carolina",59916,59919,60015,60114,60436
0500000US37079,37079,"Greene County, North Carolina",21362,21362,21360,21656,21429
0500000US37081,37081,"Guilford County, North Carolina",488406,488406,489676,495335,500879
0500000US37083,37083,"Halifax County, North Carolina",54691,54691,54542,54316,54006
0500000US37085,37085,"Harnett County, North Carolina",114678,114678,115755,119285,122135
0500000US37087,37087,"Haywood County, North Carolina",59036,59036,58972,58732,58908
0500000US37089,37089,"Henderson County, North Carolina",106740,106740,106951,107565,108266
0500000US37091,37091,"Hertford County, North Carolina",24669,24658,24599,24529,24438
0500000US37093,37093,"Hoke County, North Carolina",46952,46952,47479,49507,50536
0500000US37095,37095,"Hyde County, North Carolina",5810,5810,5803,5848,5859
0500000US37097,37097,"Iredell County, North Carolina",159437,159442,159766,161005,162708
0500000US37099,37099,"Jackson County, North Carolina",40271,40271,40345,40283,40448
0500000US37101,37101,"Johnston County, North Carolina",168878,168878,169636,172814,174938
0500000US37103,37103,"Jones County, North Carolina",10153,10153,10081,10246,10275
0500000US37105,37105,"Lee County, North Carolina",57866,57866,57877,58605,59715
0500000US37107,37107,"Lenoir County, North Carolina",59495,59495,59403,59410,59227
0500000US37109,37109,"Lincoln County, North Carolina",78265,78265,78400,78831,79313
0500000US37111,37111,"McDowell County, North Carolina",44996,44996,45051,44949,44998
0500000US37113,37113,"Macon County, North Carolina",33922,33922,33929,33851,33869
0500000US37115,37115,"Madison County, North Carolina",20764,20764,20773,20833,20742
0500000US37117,37117,"Martin County, North Carolina",24505,24505,24462,24257,23961
0500000US37119,37119,"Mecklenburg County, North Carolina",919628,919625,923386,945251,969031
0500000US37121,37121,"Mitchell County, North Carolina",15579,15579,15539,15375,15368
0500000US37123,37123,"Montgomery County, North Carolina",27798,27798,27743,27869,27668
0500000US37125,37125,"Moore County, North Carolina",88247,88247,88544,89359,90302
0500000US37127,37127,"Nash County, North Carolina",95840,95836,95894,95912,95708
0500000US37129,37129,"New Hanover County, North Carolina",202667,202681,203309,205951,209234
0500000US37131,37131,"Northampton County, North Carolina",22099,22098,22011,21997,21428
0500000US37133,37133,"Onslow County, North Carolina",177772,177772,179487,177430,183263
0500000US37135,37135,"Orange County, North Carolina",133801,133857,134299,135418,137941
0500000US37137,37137,"Pamlico County, North Carolina",13144,13144,13107,13315,13074
0500000US37139,37139,"Pasquotank County, North Carolina",40661,40661,40713,40355,40591
0500000US37141,37141,"Pender County, North Carolina",52217,52203,52375,53480,54195
0500000US37143,37143,"Perquimans County, North Carolina",13453,13453,13482,13458,13563
0500000US37145,37145,"Person County, North Carolina",39464,39464,39441,39548,39268
0500000US37147,37147,"Pitt County, North Carolina",168148,168148,168787,170715,172554
0500000US37149,37149,"Polk County, North Carolina",20510,20510,20439,20298,20271
0500000US37151,37151,"Randolph County, North Carolina",141752,141752,141860,142041,142466
0500000US37153,37153,"Richmond County, North Carolina",46639,46639,46656,46683,46627
0500000US37155,37155,"Robeson County, North Carolina",134168,134168,134410,134976,135496
0500000US37157,37157,"Rockingham County, North Carolina",93643,93640,93598,93155,92720
0500000US37159,37159,"Rowan County, North Carolina",138428,138446,138364,138118,138180
0500000US37161,37161,"Rutherford County, North Carolina",67810,67809,67775,67425,67323
0500000US37163,37163,"Sampson County, North Carolina",63431,63431,63493,63636,63949
0500000US37165,37165,"Scotland County, North Carolina",36157,36157,36104,36356,36094
0500000US37167,37167,"Stanly County, North Carolina",60585,60585,60529,60428,60576
0500000US37169,37169,"Stokes County, North Carolina",47401,47401,47349,47204,46783
0500000US37171,37171,"Surry County, North Carolina",73673,73673,73682,73601,73561
0500000US37173,37173,"Swain County, North Carolina",13981,13981,13998,14033,14141
0500000US37175,37175,"Transylvania County, North Carolina",33090,33090,33064,32815,32849
0500000US37177,37177,"Tyrrell County, North Carolina",4407,4407,4413,4371,4338
0500000US37179,37179,"Union County, North Carolina",201292,201292,202162,205193,208520
0500000US37181,37181,"Vance County, North Carolina",45422,45419,45358,45223,45132
0500000US37183,37183,"Wake County, North Carolina",900993,900993,906905,928693,952151
0500000US37185,37185,"Warren County, North Carolina",20972,20975,20927,20915,20576
0500000US37187,37187,"Washington County, North Carolina",13228,13221,13175,12960,12736
0500000US37189,37189,"Watauga County, North Carolina",51079,51079,51010,51662,51871
0500000US37191,37191,"Wayne County, North Carolina",122623,122623,122882,123839,124246
0500000US37193,37193,"Wilkes County, North Carolina",69340,69340,69220,69225,69306
0500000US37195,37195,"Wilson County, North Carolina",81234,81234,81300,81479,81867
0500000US37197,37197,"Yadkin County, North Carolina",38406,38406,38402,38268,38084
0500000US37199,37199,"Yancey County, North Carolina",17818,17818,17787,17704,17630
0500000US38001,38001,"Adams County, North Dakota",2343,2343,2346,2300,2311
0500000US38003,38003,"Barnes County, North Dakota",11066,11066,11066,11098,11015
0500000US38005,38005,"Benson County, North Dakota",6660,6660,6678,6716,6760
0500000US38007,38007,"Billings County, North Dakota",783,783,769,829,905
0500000US38009,38009,"Bottineau County, North Dakota",6429,6429,6420,6486,6579
0500000US38011,38011,"Bowman County, North Dakota",3151,3151,3141,3134,3202
0500000US38013,38013,"Burke County, North Dakota",1968,1968,1961,2058,2171
0500000US38015,38015,"Burleigh County, North Dakota",81308,81308,81719,83411,85774
0500000US38017,38017,"Cass County, North Dakota",149778,149778,150259,152620,156157
0500000US38019,38019,"Cavalier County, North Dakota",3993,3993,3983,3956,3948
0500000US38021,38021,"Dickey County, North Dakota",5289,5289,5286,5271,5268
0500000US38023,38023,"Divide County, North Dakota",2071,2071,2074,2132,2228
0500000US38025,38025,"Dunn County, North Dakota",3536,3536,3543,3746,3967
0500000US38027,38027,"Eddy County, North Dakota",2385,2385,2382,2352,2368
0500000US38029,38029,"Emmons County, North Dakota",3550,3550,3543,3528,3491
0500000US38031,38031,"Foster County, North Dakota",3343,3343,3341,3352,3392
0500000US38033,38033,"Golden Valley County, North Dakota",1680,1680,1680,1750,1804
0500000US38035,38035,"Grand Forks County, North Dakota",66861,66861,66982,66563,67472
0500000US38037,38037,"Grant County, North Dakota",2394,2394,2386,2344,2333
0500000US38039,38039,"Griggs County, North Dakota",2420,2420,2409,2369,2362
0500000US38041,38041,"Hettinger County, North Dakota",2477,2477,2473,2522,2553
0500000US38043,38043,"Kidder County, North Dakota",2435,2435,2446,2444,2426
0500000US38045,38045,"LaMoure County, North Dakota",4139,4139,4126,4106,4114
0500000US38047,38047,"Logan County, North Dakota",1990,1990,1998,1967,1924
0500000US38049,38049,"McHenry County, North Dakota",5395,5395,5391,5483,5789
0500000US38051,38051,"McIntosh County, North Dakota",2809,2809,2798,2765,2751
0500000US38053,38053,"McKenzie County, North Dakota",6360,6360,6391,7016,7987
0500000US38055,38055,"McLean County, North Dakota",8962,8962,8984,9063,9309
0500000US38057,38057,"Mercer County, North Dakota",8424,8424,8417,8414,8486
0500000US38059,38059,"Morton County, North Dakota",27471,27471,27589,27766,28101
0500000US38061,38061,"Mountrail County, North Dakota",7673,7673,7722,8104,8734
0500000US38063,38063,"Nelson County, North Dakota",3126,3126,3119,3072,3080
0500000US38065,38065,"Oliver County, North Dakota",1846,1846,1837,1846,1838
0500000US38067,38067,"Pembina County, North Dakota",7413,7413,7397,7387,7271
0500000US38069,38069,"Pierce County, North Dakota",4357,4357,4349,4381,4457
0500000US38071,38071,"Ramsey County, North Dakota",11451,11451,11455,11497,11536
0500000US38073,38073,"Ransom County, North Dakota",5457,5457,5427,5420,5444
0500000US38075,38075,"Renville County, North Dakota",2470,2470,2472,2490,2559
0500000US38077,38077,"Richland County, North Dakota",16321,16321,16330,16261,16217
0500000US38079,38079,"Rolette County, North Dakota",13937,13937,13993,14157,14382
0500000US38081,38081,"Sargent County, North Dakota",3829,3829,3802,3803,3896
0500000US38083,38083,"Sheridan County, North Dakota",1321,1321,1312,1309,1266
0500000US38085,38085,"Sioux County, North Dakota",4153,4153,4149,4261,4347
0500000US38087,38087,"Slope County, North Dakota",727,727,728,719,758
0500000US38089,38089,"Stark County, North Dakota",24199,24199,24333,25147,26771
0500000US38091,38091,"Steele County, North Dakota",1975,1975,1972,2028,1989
0500000US38093,38093,"Stutsman County, North Dakota",21100,21100,21107,20961,20934
0500000US38095,38095,"Towner County, North Dakota",2246,2246,2232,2299,2318
0500000US38097,38097,"Traill County, North Dakota",8121,8121,8114,8060,8072
0500000US38099,38099,"Walsh County, North Dakota",11119,11119,11088,11032,11046
